boro_ct,tree_count,percent_oncurb,percent_goodhealth,percent_fairhealth,percent_poorhealth,num_species,percent_damaged,borocode,EP_POV,EP_UNEMP,EP_PCI,EP_NOHSDP,EP_AGE65,EP_AGE17,EP_SNGPNT
1027900,321,96.26168224299066,70.7165109034268,23.364485981308412,5.919003115264798,29,28.34890965732087,1,18.7,9.1,19765.0,35.0,10.2,18.2,11.4
1028100,87,93.10344827586206,77.01149425287356,18.39080459770115,4.597701149425287,19,34.48275862068966,1,7.2,2.6,53192.0,5.6,19.1,17.3,2.1
1028300,182,99.45054945054945,64.28571428571429,25.824175824175825,9.89010989010989,25,26.373626373626372,1,16.4,8.1,26389.0,17.7,14.8,13.5,6.9
1028500,211,97.6303317535545,65.87677725118483,26.066350710900473,8.056872037914692,28,36.96682464454976,1,32.0,19.0,17649.0,36.6,12.4,21.0,11.5
1028700,262,94.65648854961832,74.42748091603053,19.083969465648856,6.488549618320611,34,18.702290076335878,1,25.2,7.4,29819.0,19.2,9.4,14.4,8.8
1029500,257,100.0,76.65369649805447,18.67704280155642,4.669260700389105,22,5.447470817120623,1,13.0,9.0,32942.0,19.9,12.6,13.0,7.2
1030300,217,95.85253456221199,66.3594470046083,24.88479262672811,8.755760368663594,30,5.529953917050691,1,32.0,9.6,29556.0,19.1,7.3,22.6,10.2
1030700,140,100.0,65.0,31.428571428571427,3.5714285714285716,29,17.857142857142858,1,11.0,9.1,44250.0,7.1,16.3,15.8,3.1
1030900,289,95.8477508650519,80.96885813148789,12.802768166089965,6.228373702422146,32,13.84083044982699,1,30.7,13.0,17246.0,28.9,10.6,27.2,25.4
2000200,375,97.06666666666666,90.66666666666667,7.466666666666667,1.8666666666666667,48,32.0,2,15.8,6.8,22544.0,22.9,14.1,20.5,15.9
2000400,440,96.81818181818181,82.04545454545455,13.181818181818182,4.7727272727272725,60,15.454545454545455,2,11.8,9.0,28780.0,15.4,10.5,21.6,16.5
2001600,502,96.81274900398407,87.64940239043824,9.9601593625498,2.3904382470119523,46,28.884462151394423,2,28.8,8.4,14229.0,29.6,15.5,27.1,25.6
2001900,476,90.33613445378151,71.84873949579831,23.73949579831933,4.411764705882353,31,51.470588235294116,2,35.3,16.4,20660.0,24.8,3.2,23.8,16.5
2002000,408,98.2843137254902,86.51960784313725,9.803921568627452,3.676470588235294,50,35.53921568627451,2,52.4,17.1,11316.0,37.3,11.0,27.6,29.9
2002500,167,100.0,78.44311377245509,20.35928143712575,1.1976047904191616,23,47.30538922155689,2,49.2,10.3,12131.0,44.7,8.3,31.7,34.7
2002701,65,100.0,64.61538461538461,29.23076923076923,6.153846153846154,14,27.692307692307693,2,59.8,14.5,9503.0,37.8,6.6,38.3,35.3
2002702,156,100.0,85.25641025641026,10.897435897435898,3.8461538461538463,35,44.23076923076923,2,50.4,6.2,9800.0,47.3,8.0,31.7,31.8
2002800,226,96.46017699115045,92.47787610619469,6.6371681415929205,0.8849557522123894,22,19.02654867256637,2,5.8,11.9,26490.0,17.3,17.0,17.3,19.0
2003100,85,97.6470588235294,78.82352941176471,15.294117647058824,5.882352941176471,23,16.470588235294116,2,17.3,6.9,17785.0,35.6,7.5,29.5,14.1
2003300,185,100.0,81.08108108108108,14.594594594594595,4.324324324324325,32,18.37837837837838,2,56.6,18.6,10112.0,46.7,6.6,35.7,29.5
2003500,161,99.37888198757764,88.19875776397515,11.180124223602485,0.6211180124223602,27,16.149068322981368,2,38.6,9.2,13765.0,43.4,9.1,32.4,22.8
2003800,110,100.0,91.81818181818181,6.363636363636363,1.8181818181818181,24,38.18181818181818,2,33.9,19.1,20480.0,23.2,10.1,23.8,9.6
2003900,221,100.0,92.76018099547511,5.429864253393665,1.8099547511312217,33,33.0316742081448,2,27.7,8.3,15643.0,47.3,7.2,27.3,20.5
2004001,172,92.44186046511628,93.02325581395348,5.232558139534884,1.744186046511628,31,37.7906976744186,2,18.7,8.2,21945.0,29.4,16.9,20.6,9.5
2004200,327,89.29663608562691,80.73394495412845,14.984709480122325,4.281345565749236,27,22.93577981651376,2,47.3,22.1,12888.0,24.3,12.2,24.9,23.4
2004300,285,98.24561403508773,79.64912280701755,16.49122807017544,3.8596491228070176,34,43.1578947368421,2,49.4,16.2,12114.0,41.8,8.1,29.9,21.1
2004600,101,89.10891089108911,72.27722772277228,24.752475247524753,2.9702970297029703,14,12.871287128712872,2,26.4,11.2,18472.0,30.7,10.7,32.1,22.9
2004800,157,88.53503184713375,78.98089171974522,16.56050955414013,4.45859872611465,24,47.77070063694268,2,30.0,18.1,13707.0,42.5,6.1,26.8,25.9
2005001,168,97.61904761904762,85.11904761904762,14.285714285714286,0.5952380952380952,26,30.357142857142858,2,38.9,13.0,14919.0,42.7,8.9,30.7,28.0
2005002,189,100.0,91.005291005291,7.407407407407407,1.5873015873015872,23,38.095238095238095,2,43.9,12.7,13382.0,44.9,6.0,29.2,24.4
2005200,181,98.34254143646409,92.26519337016575,4.419889502762431,3.314917127071823,32,22.099447513812155,2,48.0,6.5,18429.0,32.0,10.5,28.5,27.4
2005400,191,100.0,89.00523560209425,8.900523560209423,2.094240837696335,22,30.36649214659686,2,38.4,9.8,14241.0,48.9,6.2,27.0,21.5
2005600,180,100.0,93.88888888888889,3.888888888888889,2.2222222222222223,25,20.555555555555557,2,38.9,17.7,13380.0,41.5,21.5,27.0,18.0
2005902,78,98.71794871794872,84.61538461538461,11.538461538461538,3.8461538461538463,17,24.358974358974358,2,41.2,11.8,20930.0,25.5,10.6,20.2,19.7
2006000,103,86.40776699029126,84.46601941747574,13.592233009708737,1.941747572815534,19,39.80582524271845,2,32.9,11.9,14283.0,34.9,10.2,23.6,25.3
2006100,53,100.0,75.47169811320755,22.641509433962263,1.8867924528301887,9,35.84905660377358,2,11.4,15.4,28242.0,13.9,31.0,10.0,4.1
2006200,133,100.0,94.73684210526316,4.511278195488722,0.7518796992481203,21,29.32330827067669,2,36.1,13.6,11959.0,56.7,9.4,28.3,27.9
2006400,188,100.0,86.17021276595744,9.574468085106384,4.25531914893617,21,43.61702127659574,2,38.4,10.4,14449.0,26.5,15.8,27.7,16.0
2006500,294,93.87755102040816,62.925170068027214,28.571428571428573,8.503401360544217,35,31.292517006802722,2,45.2,10.9,12064.0,28.2,6.8,31.1,23.4
2006700,181,96.68508287292818,63.53591160220994,28.7292817679558,7.734806629834254,29,35.91160220994475,2,50.1,16.3,16758.0,55.2,7.9,34.3,18.4
2006900,283,99.29328621908127,80.91872791519435,12.014134275618375,7.067137809187279,29,18.72791519434629,2,42.0,12.5,15178.0,34.2,9.4,33.0,29.2
2007000,336,100.0,86.9047619047619,11.011904761904763,2.0833333333333335,29,24.702380952380953,2,27.1,13.3,15032.0,41.0,11.2,28.6,19.9
2007100,238,91.59663865546219,81.5126050420168,16.80672268907563,1.680672268907563,27,30.672268907563026,2,25.7,13.8,20050.0,24.4,9.1,24.8,26.0
2007200,269,99.25650557620818,91.82156133828997,6.691449814126394,1.486988847583643,34,32.342007434944236,2,39.7,9.0,15442.0,28.2,10.3,28.3,13.8
2007300,203,94.08866995073892,78.81773399014779,16.748768472906406,4.433497536945813,30,15.763546798029557,2,54.0,17.4,9814.0,46.1,6.7,31.1,22.9
2007400,236,92.37288135593221,83.89830508474576,11.440677966101696,4.661016949152542,33,24.152542372881356,2,24.6,6.0,21080.0,24.1,15.3,22.4,15.3
2007500,336,96.72619047619048,85.11904761904762,11.607142857142858,3.2738095238095237,42,19.94047619047619,2,31.3,10.1,14384.0,29.1,8.9,32.7,30.7
2007600,273,99.26739926739927,73.99267399267399,20.512820512820515,5.4945054945054945,30,51.64835164835165,2,37.2,11.7,15275.0,35.6,9.8,23.9,21.1
2007700,192,97.39583333333333,78.64583333333333,15.625,5.729166666666667,35,19.791666666666668,2,35.1,8.4,14619.0,34.9,7.3,25.3,26.7
2007800,462,99.56709956709956,82.46753246753246,12.554112554112555,4.978354978354979,46,29.437229437229437,2,32.9,10.7,16109.0,34.0,12.0,26.5,25.0
2007900,269,97.39776951672863,91.44981412639405,5.5762081784386615,2.973977695167286,31,15.985130111524164,2,43.8,13.7,13107.0,40.6,10.1,31.5,28.7
2008300,236,98.72881355932203,90.67796610169492,7.203389830508475,2.1186440677966103,31,44.067796610169495,2,41.3,12.5,13455.0,45.2,7.3,31.5,27.5
2008400,159,98.74213836477988,87.42138364779875,10.062893081761006,2.5157232704402515,35,29.559748427672957,2,8.5,8.4,24063.0,17.8,10.6,24.5,12.8
2008500,270,100.0,86.66666666666667,9.62962962962963,3.7037037037037037,27,43.7037037037037,2,40.1,15.5,12359.0,41.7,9.5,26.9,31.4
2008600,126,89.68253968253968,81.74603174603175,14.285714285714286,3.9682539682539684,25,10.317460317460318,2,39.3,12.6,15417.0,40.1,14.7,23.9,19.5
2008700,346,98.84393063583815,93.35260115606937,5.780346820809249,0.8670520231213873,29,28.90173410404624,2,36.3,6.4,12976.0,39.3,10.1,25.5,30.0
2008900,126,93.65079365079364,69.04761904761905,27.77777777777778,3.1746031746031744,16,38.888888888888886,2,28.3,6.1,12824.0,40.1,11.1,31.5,20.0
2009000,577,92.89428076256499,83.88214904679376,14.38474870017331,1.733102253032929,45,9.01213171577123,2,38.8,15.2,19110.0,31.1,12.4,25.3,33.8
2009200,382,94.76439790575917,89.00523560209425,8.37696335078534,2.6178010471204187,46,27.74869109947644,2,21.4,17.7,20314.0,23.0,8.7,24.6,13.9
2009600,549,96.5391621129326,85.42805100182149,10.92896174863388,3.6429872495446265,59,25.318761384335154,2,15.8,18.8,17490.0,28.6,19.0,23.2,26.0
2009800,683,92.3865300146413,89.89751098096633,6.588579795021962,3.513909224011713,55,6.149341142020498,2,23.2,13.6,24551.0,18.0,15.8,20.2,17.8
2011502,345,93.91304347826087,88.69565217391305,9.27536231884058,2.028985507246377,42,31.594202898550726,2,46.5,15.1,11667.0,41.2,8.3,34.4,22.4
2011700,526,89.92395437262357,88.40304182509506,9.695817490494296,1.9011406844106464,49,16.539923954372625,2,32.3,13.1,15458.0,32.7,6.9,30.1,30.4
2011800,390,93.84615384615384,84.87179487179488,12.307692307692308,2.8205128205128207,45,28.205128205128204,2,11.2,7.2,28792.0,10.8,14.7,12.6,4.7
2011900,247,98.78542510121457,86.63967611336032,8.097165991902834,5.2631578947368425,29,41.29554655870445,2,35.0,10.4,11711.0,43.0,10.8,28.7,25.8
2012300,188,97.34042553191489,84.04255319148936,14.893617021276595,1.0638297872340425,33,32.4468085106383,2,34.2,4.6,17969.0,31.2,8.8,27.3,32.6
2012500,314,100.0,85.6687898089172,10.509554140127388,3.821656050955414,31,28.980891719745223,2,38.9,10.9,14766.0,36.1,8.6,27.5,26.0
2012701,192,92.70833333333333,85.41666666666667,10.9375,3.6458333333333335,21,45.3125,2,49.7,7.6,12529.0,32.0,11.9,27.2,29.9
2012901,208,95.1923076923077,81.73076923076923,12.98076923076923,5.288461538461538,34,43.75,2,48.7,12.6,9800.0,44.2,11.7,32.0,27.4
2013100,416,93.99038461538461,84.13461538461539,13.701923076923077,2.1634615384615383,38,33.89423076923077,2,32.2,5.8,13411.0,31.6,5.4,34.6,25.4
2013300,160,100.0,91.25,6.875,1.875,24,33.75,2,32.8,13.9,14155.0,40.3,13.1,20.4,20.1
2013500,188,83.51063829787235,90.95744680851064,8.51063829787234,0.5319148936170213,23,44.680851063829785,2,35.3,9.5,16335.0,33.1,9.6,26.0,23.1
2013800,93,95.6989247311828,90.3225806451613,7.526881720430108,2.150537634408602,22,37.634408602150536,2,9.9,10.3,36749.0,18.3,18.6,17.3,4.5
2014100,181,95.02762430939227,74.58563535911603,17.679558011049725,7.734806629834254,28,15.469613259668508,2,27.9,11.5,20016.0,26.7,7.0,30.7,22.6
2014300,147,99.31972789115646,85.03401360544218,12.92517006802721,2.0408163265306123,26,21.08843537414966,2,42.2,10.0,10996.0,41.2,8.1,26.2,12.0
2014400,348,96.83908045977012,98.27586206896552,1.4367816091954022,0.28735632183908044,46,16.95402298850575,2,41.5,17.6,16375.0,24.8,12.0,32.6,27.3
2014701,68,88.23529411764706,85.29411764705883,10.294117647058824,4.411764705882353,16,11.764705882352942,2,57.9,24.6,8551.0,36.7,8.7,35.3,34.7
2014702,66,84.84848484848484,77.27272727272727,19.696969696969695,3.0303030303030303,13,33.333333333333336,2,53.8,10.3,9451.0,39.7,7.8,32.1,30.5
2014900,180,97.77777777777777,83.88888888888889,11.666666666666666,4.444444444444445,35,31.666666666666668,2,44.7,13.8,12958.0,35.9,6.3,28.1,20.1
2015100,386,96.37305699481865,85.23316062176166,11.917098445595855,2.849740932642487,37,44.55958549222798,2,24.9,7.8,15922.0,31.4,9.8,29.5,20.1
2015200,251,95.2191235059761,90.43824701195219,7.569721115537849,1.9920318725099602,38,51.39442231075697,2,13.1,11.9,28388.0,19.8,16.1,22.5,19.4
2015300,407,98.77149877149877,83.78378378378379,13.267813267813267,2.9484029484029484,42,38.57493857493858,2,50.8,16.0,14239.0,27.8,7.1,30.9,28.5
2015500,147,97.95918367346938,88.43537414965986,10.884353741496598,0.6802721088435374,18,21.768707482993197,2,50.8,22.9,11560.0,40.9,14.6,28.1,27.4
2015700,226,99.11504424778761,90.70796460176992,8.4070796460177,0.8849557522123894,34,31.858407079646017,2,28.0,22.4,16302.0,38.9,6.1,24.5,23.4
2015800,204,97.54901960784314,87.25490196078431,9.803921568627452,2.9411764705882355,32,43.627450980392155,2,6.8,3.7,31808.0,17.9,17.6,24.6,18.8
2015900,142,93.66197183098592,59.859154929577464,33.80281690140845,6.338028169014085,23,47.88732394366197,2,50.5,17.3,11375.0,49.6,15.4,17.1,21.6
2016000,441,99.31972789115646,88.20861678004535,9.070294784580499,2.7210884353741496,42,46.48526077097506,2,5.8,7.7,37128.0,13.8,18.2,21.9,9.9
2016100,261,98.46743295019157,85.82375478927203,13.026819923371647,1.1494252873563218,31,17.624521072796934,2,46.6,15.1,12587.0,46.9,10.3,29.0,21.4
2016200,183,100.0,81.4207650273224,13.114754098360656,5.46448087431694,33,43.169398907103826,2,14.5,5.9,26189.0,27.7,19.1,21.4,13.1
2016400,243,100.0,81.48148148148148,12.345679012345679,6.172839506172839,36,44.44444444444444,2,10.9,12.6,37299.0,16.9,27.7,18.6,9.1
2016600,243,97.94238683127573,77.36625514403292,18.930041152263374,3.7037037037037037,35,29.218106995884774,2,9.3,7.8,30592.0,15.0,15.8,19.8,13.9
2016700,240,97.5,84.58333333333333,10.416666666666666,5.0,30,26.666666666666668,2,49.1,16.9,9809.0,27.0,4.5,39.5,26.7
2017300,250,96.4,82.8,12.4,4.8,39,22.4,2,39.5,17.0,12304.0,44.8,12.9,22.8,20.2
2017500,248,98.79032258064517,76.20967741935483,14.919354838709678,8.870967741935484,35,26.612903225806452,2,39.0,8.5,17383.0,41.5,12.5,30.6,26.2
2017702,196,95.40816326530613,89.28571428571429,7.653061224489796,3.061224489795918,33,20.918367346938776,2,34.4,16.1,14577.0,36.5,10.8,25.6,21.9
2017901,138,100.0,71.01449275362319,23.18840579710145,5.797101449275362,23,7.246376811594203,2,40.5,8.2,13158.0,38.6,6.2,29.5,25.2
2018101,137,100.0,75.18248175182482,20.437956204379564,4.37956204379562,25,54.74452554744526,2,37.2,9.2,13162.0,38.9,8.7,26.3,19.9
2018102,190,98.94736842105263,74.73684210526316,21.05263157894737,4.2105263157894735,25,25.263157894736842,2,33.0,18.8,14221.0,35.0,9.6,28.4,15.6
2018301,131,92.36641221374046,77.86259541984732,19.083969465648856,3.053435114503817,28,13.740458015267176,2,27.3,10.5,23493.0,25.1,18.7,17.9,10.0
2018302,148,93.91891891891892,78.37837837837837,14.864864864864865,6.756756756756757,25,33.108108108108105,2,35.1,9.0,16420.0,32.4,4.4,26.8,27.7
2018400,498,97.79116465863454,87.95180722891567,9.036144578313253,3.0120481927710845,51,34.738955823293175,2,12.4,2.5,31787.0,15.7,17.1,17.8,7.2
2018500,558,96.05734767025089,75.80645161290323,17.025089605734767,7.168458781362007,52,22.759856630824373,2,39.9,13.0,13653.0,27.5,6.3,30.1,25.2
2018900,391,98.20971867007673,83.88746803069054,12.787723785166241,3.3248081841432224,37,26.59846547314578,2,44.0,11.4,13562.0,38.6,7.4,31.4,31.2
2019300,171,95.32163742690058,78.94736842105263,13.450292397660819,7.60233918128655,31,22.80701754385965,2,48.9,18.8,12805.0,33.2,6.2,32.7,21.1
2019400,109,95.41284403669725,89.90825688073394,8.256880733944953,1.834862385321101,28,23.853211009174313,2,18.7,10.8,22226.0,18.4,10.0,23.9,18.9
2019500,397,89.4206549118388,78.58942065491183,17.632241813602015,3.7783375314861463,35,23.425692695214106,2,30.5,16.2,15330.0,34.5,9.5,26.7,23.8
2019700,184,100.0,80.43478260869566,13.043478260869565,6.521739130434782,25,28.26086956521739,2,38.6,8.2,14493.0,36.4,6.9,28.4,18.8
2019900,280,98.92857142857143,64.28571428571429,26.785714285714285,8.928571428571429,39,29.642857142857142,2,32.4,10.8,17294.0,30.2,8.0,27.7,24.7
2020000,516,93.7984496124031,85.27131782945736,9.30232558139535,5.426356589147287,51,28.875968992248062,2,24.1,14.6,19716.0,28.7,5.6,28.1,6.9
2020100,223,91.03139013452915,76.23318385650224,13.90134529147982,9.865470852017937,25,20.62780269058296,2,44.4,8.0,13859.0,36.2,11.3,31.4,29.6
2020200,203,100.0,90.64039408866995,6.403940886699507,2.955665024630542,44,43.34975369458128,2,26.9,8.6,19284.0,24.9,11.9,24.5,16.5
2020400,258,99.6124031007752,85.27131782945736,10.465116279069768,4.263565891472868,42,44.18604651162791,2,21.2,21.6,19793.0,27.8,6.6,26.1,20.5
2020501,160,99.375,83.125,15.0,1.875,32,53.125,2,35.5,8.3,16500.0,24.8,10.5,25.7,30.6
2020502,104,100.0,71.15384615384616,25.96153846153846,2.8846153846153846,27,32.69230769230769,2,45.9,9.8,15583.0,36.1,17.4,29.5,25.5
2020601,170,100.0,85.88235294117646,12.352941176470589,1.7647058823529411,37,41.76470588235294,2,27.8,16.8,20927.0,27.0,10.9,20.1,7.3
2020900,161,98.75776397515529,72.04968944099379,25.46583850931677,2.484472049689441,27,25.46583850931677,2,32.0,7.9,14908.0,31.3,5.3,23.0,16.6
2021001,110,95.45454545454545,90.9090909090909,7.2727272727272725,1.8181818181818181,17,10.0,2,15.6,11.3,24923.0,18.1,10.2,21.9,10.6
2021100,248,97.98387096774194,77.01612903225806,16.93548387096774,6.048387096774194,35,38.306451612903224,2,43.8,15.8,12851.0,36.0,6.3,32.5,25.5
2021200,94,93.61702127659575,89.36170212765957,9.574468085106384,1.0638297872340425,19,32.97872340425532,2,13.4,12.1,26077.0,14.4,10.0,20.6,12.3
2021301,57,100.0,75.43859649122807,12.280701754385966,12.280701754385966,11,56.14035087719298,2,45.7,8.6,16574.0,26.5,8.0,31.6,33.0
2021302,222,90.990990990991,73.42342342342343,22.52252252252252,4.054054054054054,29,36.486486486486484,2,33.6,11.4,13318.0,37.4,6.8,31.8,19.2
2021502,234,99.14529914529915,57.26495726495727,38.888888888888886,3.8461538461538463,24,54.7008547008547,2,46.1,17.1,11427.0,35.3,8.7,29.0,23.1
2021601,263,94.29657794676807,77.56653992395437,18.631178707224336,3.802281368821293,29,11.406844106463879,2,48.1,23.0,14389.0,29.6,10.8,25.9,18.0
2021602,172,93.02325581395348,86.04651162790698,13.372093023255815,0.5813953488372093,23,25.58139534883721,2,24.5,12.4,21629.0,23.5,12.9,22.0,9.5
2021700,200,100.0,85.0,14.5,0.5,27,41.0,2,48.5,13.0,13170.0,36.6,6.1,24.9,21.1
2021800,323,99.69040247678019,83.90092879256966,13.622291021671826,2.476780185758514,36,33.43653250773994,2,21.6,12.0,17491.0,30.7,9.1,25.6,18.5
2021900,135,86.66666666666667,65.92592592592592,25.185185185185187,8.88888888888889,21,25.925925925925927,2,32.6,6.6,16014.0,40.7,9.6,22.4,18.4
2022000,109,100.0,95.41284403669725,2.7522935779816513,1.834862385321101,15,26.605504587155963,2,50.6,20.7,9371.0,43.5,6.3,32.4,31.6
2022101,119,96.63865546218487,69.74789915966386,23.529411764705884,6.722689075630252,25,42.016806722689076,2,43.3,10.9,12514.0,43.3,4.6,34.7,31.1
2022102,113,100.0,70.79646017699115,24.778761061946902,4.424778761061947,21,24.778761061946902,2,48.7,15.5,10423.0,44.4,6.1,32.0,25.3
2022200,283,88.33922261484099,84.80565371024736,13.42756183745583,1.7667844522968197,33,26.501766784452297,2,25.7,9.8,19163.0,26.6,7.4,21.8,19.5
2022300,147,100.0,72.78911564625851,23.12925170068027,4.081632653061225,18,20.408163265306122,2,42.3,14.4,14001.0,36.6,10.7,26.3,30.6
2022401,85,90.58823529411765,74.11764705882354,20.0,5.882352941176471,18,29.41176470588235,2,23.4,16.2,28813.0,26.3,10.6,22.2,10.8
2022403,116,90.51724137931035,75.86206896551724,18.96551724137931,5.172413793103448,22,18.96551724137931,2,23.1,16.4,21172.0,23.0,11.2,22.2,13.2
2022404,166,91.56626506024097,86.144578313253,10.843373493975903,3.0120481927710845,21,11.44578313253012,2,23.1,8.6,23197.0,22.4,10.8,22.4,15.9
2022500,242,100.0,79.75206611570248,16.52892561983471,3.71900826446281,35,16.115702479338843,2,30.6,15.1,15747.0,39.9,7.2,34.2,20.1
2022701,183,98.36065573770492,80.32786885245902,16.39344262295082,3.278688524590164,26,24.59016393442623,2,30.8,13.8,13983.0,31.0,8.2,23.8,16.6
2022702,49,91.83673469387755,83.6734693877551,14.285714285714286,2.0408163265306123,9,14.285714285714286,2,32.7,11.3,15627.0,30.0,9.6,21.5,9.9
2022800,279,96.7741935483871,69.53405017921148,19.71326164874552,10.75268817204301,46,16.845878136200717,2,16.5,12.7,24524.0,17.3,6.8,24.7,15.6
2022901,195,100.0,67.6923076923077,25.128205128205128,7.17948717948718,25,42.56410256410256,2,37.9,13.4,12971.0,36.6,4.2,34.1,34.0
2022902,144,100.0,72.22222222222223,17.36111111111111,10.416666666666666,31,27.77777777777778,2,32.6,20.8,13130.0,43.1,6.4,26.8,27.3
2023000,151,100.0,87.41721854304636,8.609271523178808,3.9735099337748343,30,36.42384105960265,2,25.6,16.7,19044.0,23.3,9.8,29.3,9.7
2023200,158,100.0,86.07594936708861,8.227848101265822,5.69620253164557,35,29.746835443037973,2,26.5,16.9,22966.0,20.1,10.4,29.1,16.1
2023301,167,97.0059880239521,97.60479041916167,1.7964071856287425,0.5988023952095808,23,31.736526946107784,2,41.2,12.0,11489.0,35.6,5.0,25.6,23.3
2023502,148,100.0,79.72972972972973,16.89189189189189,3.3783783783783785,26,34.45945945945946,2,44.2,13.2,12507.0,38.1,14.9,24.7,20.0
2023600,131,100.0,88.54961832061069,9.16030534351145,2.2900763358778624,28,38.16793893129771,2,34.6,13.7,15360.0,39.6,10.1,29.1,25.2
